id;site;unidade;vida;igv_abertura;bov_fechada;pre_sistema;pre_descarga;pre_oleo;vibracao_1;vibracao_2;vibracao_3;corrente_motor;consumo_motor;temp_oleo;temp_entrada;temp_reserva;temp_espira;temp_mancal_de;temp_mancal_nde;hs_trabalhadas;hs_carga;pre_setpoint;pre_unloadsp;pre_reloadsp;status_ligado;carga_alivio;pronto;alarme;trip;aux_oil_pump_trip;vibration_1_high_alarm;press_oil_l;vibration_2_high_alarm;vibration_3_high_alarm;motor_current_l;oil_supply_temp_high;estag_3_inlet_temp_high;oil_reservoir_temp_l;timestamp
1;teste;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.953.125;16.757.813;5.703.125;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.937.500;16.609.375;5.718.750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.968.750;16.304.688;5.687.500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.875.000;16.445.313;5.710.938;349.563;198.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8.023.438;16.578.125;5.703.125;351.188;199.47;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.781.250;16.507.813;5.734.375;351.813;199.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.562.500;16.507.813;5.742.188;349.438;198.48;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.679.688;16.476.563;5.742.188;348.875;198.16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.609.375;16.226.563;5.710.938;349.313;198.41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.578.125;16.429.688;5.726.563;349.938;198.76;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.742.188;16.484.375;5.710.938;348.875;198.16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.804.688;16.937.500;5.734.375;349.938;198.76;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.765.625;16.671.875;5.710.938;349.813;198.69;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.757.813;16.632.813;5.710.938;350.188;198.90;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.937.500;16.882.813;5.695.313;350.000;198.80;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.742.188;16.531.250;5.703.125;350.313;198.98;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.804.688;16.554.688;5.726.563;350.875;199.29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.773.438;16.703.125;5.742.188;349.688;198.62;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8.062.500;16.906.250;5.796.875;350.188;198.90;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8.156.250;17.164.063;5.789.063;350.500;199.08;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.812.500;16.703.125;5.710.938;350.000;198.80;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.820.313;16.562.500;5.710.938;350.125;198.87;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.820.313;16.726.563;5.664.063;349.375;198.44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.765.625;16.718.750;5.718.750;350.313;198.98;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.796.875;16.640.625;5.718.750;350.063;198.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.445.313;16.195.313;5.695.313;350.188;198.90;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.664.063;16.601.563;5.718.750;350.063;198.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.476.563;16.445.313;5.703.125;349.813;198.69;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.578.125;16.070.313;5.726.563;348.938;198.19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.640.625;16.351.563;5.718.750;348.563;197.98;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.414.063;15.804.688;5.671.875;350.250;198.94;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.781.250;16.242.188;5.687.500;349.875;198.73;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:03
34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.757.813;16.187.500;5.671.875;350.438;199.05;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:04
35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.632.813;16.429.688;5.703.125;348.313;197.84;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:05
36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.726.563;16.320.313;5.742.188;351.688;199.76;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:06
37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.750.000;16.179.688;5.671.875;350.500;199.08;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:07
38;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.765.625;16.164.063;5.648.438;350.688;199.19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:08
39;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.664.063;16.015.625;5.734.375;349.938;198.76;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:09
40;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.671.875;16.000.000;5.664.063;349.313;198.41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:10
41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.531.250;15.687.500;5.671.875;349.313;198.41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:11
42;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.476.563;15.726.563;5.695.313;349.438;198.48;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:12
43;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.507.813;15.968.750;5.671.875;349.375;198.44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:13
44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.468.750;15.664.063;5.710.938;349.125;198.30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:14
45;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.523.438;15.523.438;5.625.000;350.313;198.98;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:15
46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.562.500;15.820.313;5.687.500;349.250;198.37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:16
47;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.687.500;16.078.125;5.718.750;349.500;198.51;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16/04/2025 14:17
48;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.718.750;16.234.375;5.726.563;350.438;199.05;45;36;50;55;40;30;582;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:21
49;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.984.375;16.593.750;5.718.750;350.250;198.94;45;36;50;55;40;30;582;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:22
50;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.835.938;16.406.250;5.734.375;349.875;198.73;45;36;50;55;40;30;582;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:23
51;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.867.188;16.468.750;5.734.375;350.375;199.01;45;36;50;55;40;30;582;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:24
52;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.812.500;16.210.938;5.695.313;348.813;198.12;45;36;50;55;40;30;582;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:25
53;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.796.875;16.304.688;5.718.750;349.438;198.48;45;36;50;55;39;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:26
54;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.492.188;15.812.500;5.710.938;348.563;197.98;45;36;50;55;39;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:27
55;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.578.125;15.703.125;5.718.750;349.750;198.66;45;36;50;55;39;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:28
56;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.539.063;15.734.375;5.664.063;350.188;198.90;45;36;50;55;39;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:29
57;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.546.875;15.687.500;5.656.250;350.438;199.05;45;36;50;55;39;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:30
58;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.921.875;16.335.938;5.679.688;350.438;199.05;45;36;50;55;38;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:31
59;Volkswagen-Sao_Bernardo_03;1;NULL;NULL;NULL;NULL;NULL;NULL;7.812.500;16.203.125;5.718.750;349.813;198.69;45;36;50;55;38;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:32
60;Volkswagen-Sao_Bernardo_03;1;1;54.019.398;72.082.909;7.022.812;7.037.813;2.362.187;7.734.375;16.242.188;5.718.750;351.188;199.47;45;36;50;55;38;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:33
61;Volkswagen-Sao_Bernardo_03;1;1;53.953.640;72.633.247;7.035.937;7.051.875;2.380.625;7.757.813;16.140.625;5.695.313;350.938;199.33;45;36;50;55;38;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:34
62;Volkswagen-Sao_Bernardo_03;1;1;54.101.597;71.025.124;7.131.563;7.141.875;2.372.500;7.414.063;15.796.875;5.656.250;351.500;199.65;45;36;50;55;38;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:35
63;Volkswagen-Sao_Bernardo_03;1;1;53.246.754;71.938.652;7.077.188;7.089.375;2.369.375;7.523.438;16.179.688;5.695.313;348.250;197.80;45;36;50;55;38;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:36
64;Volkswagen-Sao_Bernardo_03;1;1;53.509.781;72.549.484;7.108.125;7.120.313;2.366.563;7.390.625;16.031.250;5.703.125;349.250;198.37;45;36;50;55;38;30;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:37
65;Volkswagen-Sao_Bernardo_03;1;1;53.624.855;70.878.036;7.118.437;7.129.687;2.360.312;7.531.250;16.289.063;5.703.125;349.688;198.62;45;36;50;55;38;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:38
66;Volkswagen-Sao_Bernardo_03;1;1;53.493.343;71.556.725;7.096.875;7.107.187;2.377.500;7.742.188;16.453.125;5.750.000;349.188;198.34;45;36;50;55;37;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:39
67;Volkswagen-Sao_Bernardo_03;1;1;53.559.097;71.556.725;7.050.000;7.058.437;2.368.125;7.828.125;16.492.188;5.734.375;348.875;198.16;45;36;50;55;37;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:40
68;Volkswagen-Sao_Bernardo_03;1;1;53.887.882;71.556.725;7.018.125;7.028.438;2.364.687;7.625.000;15.921.875;5.703.125;350.688;199.19;45;36;50;55;37;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:41
69;Volkswagen-Sao_Bernardo_03;1;1;53.641.296;70.781.288;7.071.562;7.079.062;2.375.625;7.617.188;15.757.813;5.703.125;349.750;198.66;45;36;50;55;37;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:42
70;Volkswagen-Sao_Bernardo_03;1;1;53.838.566;70.751.381;7.086.563;7.095.938;2.382.813;7.593.750;15.710.938;5.648.438;350.500;199.08;45;36;50;55;37;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:43
71;Volkswagen-Sao_Bernardo_03;1;1;53.904.324;72.431.915;7.047.187;7.061.250;2.366.563;7.796.875;16.320.313;5.718.750;350.563;199.12;45;36;50;55;37;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:44
72;Volkswagen-Sao_Bernardo_03;1;1;53.279.633;70.679.832;7.044.375;7.050.938;2.368.125;7.523.438;16.226.563;5.703.125;348.375;197.87;45;36;50;55;37;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:45
73;Volkswagen-Sao_Bernardo_03;1;1;53.953.640;70.679.832;7.061.250;7.067.812;2.360.938;7.875.000;16.570.313;5.734.375;350.938;199.33;45;36;50;55;37;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:46
74;Volkswagen-Sao_Bernardo_03;1;1;53.756.371;70.679.832;7.062.188;7.070.625;2.361.875;7.875.000;16.585.938;5.726.563;350.188;198.90;45;36;50;55;37;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:47
75;Volkswagen-Sao_Bernardo_03;1;1;53.559.097;70.910.645;7.106.250;7.118.437;2.358.125;7.351.563;15.664.063;5.703.125;349.438;198.48;45;36;50;55;38;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:48
76;Volkswagen-Sao_Bernardo_03;1;1;53.608.418;70.398.529;7.091.250;7.100.625;2.354.687;7.507.813;15.531.250;5.656.250;349.625;198.58;45;36;50;55;38;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:49
77;Volkswagen-Sao_Bernardo_03;1;1;53.641.296;72.748.207;7.073.438;7.089.375;2.370.000;7.750.000;16.125.000;5.679.688;349.750;198.66;45;36;50;55;38;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:50
78;Volkswagen-Sao_Bernardo_03;1;1;53.970.081;72.074.997;7.062.188;7.071.562;2.369.375;7.695.313;16.109.375;5.710.938;351.000;199.37;45;36;50;55;39;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:51
79;Volkswagen-Sao_Bernardo_03;1;1;54.068.718;72.979.576;7.084.688;7.095.938;2.367.500;7.710.938;16.140.625;5.703.125;351.375;199.58;45;36;50;55;39;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:52
80;Volkswagen-Sao_Bernardo_03;1;1;53.542.660;72.400.383;7.099.688;7.112.813;2.384.687;7.484.375;16.132.813;5.703.125;349.500;198.51;45;36;50;55;39;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:53
81;Volkswagen-Sao_Bernardo_03;1;1;53.953.640;71.617.966;7.058.437;7.070.625;2.384.687;7.742.188;16.695.313;5.757.813;350.938;199.33;45;36;50;56;40;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:54
82;Volkswagen-Sao_Bernardo_03;1;1;54.413.940;70.692.535;7.005.938;7.017.188;2.364.687;7.937.500;16.671.875;5.742.188;352.688;200.32;45;36;50;56;40;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:55
83;Volkswagen-Sao_Bernardo_03;1;1;53.789.249;70.870.827;7.073.438;7.083.750;2.368.750;7.515.625;15.882.813;5.703.125;350.313;198.98;45;36;50;56;40;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:56
84;Volkswagen-Sao_Bernardo_03;1;1;53.731.712;70.431.458;7.113.750;7.121.250;2.380.938;7.460.938;15.750.000;5.687.500;350.125;198.87;45;36;50;56;40;31;583;525;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:57
